Año,Mes,Dia,Fecha,Tｰ Media,TｰMaxima,TｰMinima,Lluvia,%Humedad,Evapotransp,Pto rocio,RadSolar,EnerSolar,PresionBarom
2015,Ago,2,8/2/2015,9.666,18.567,1.878,0,61.114,3.128,1.256,194.613,10.848,648.487
2015,Ago,3,8/3/2015,9.692,18.944,2.244,0,60.828,3.196,1.022,195.966,10.04,648.304
2015,Ago,4,8/4/2015,10.073,19.556,2.456,0,57.432,3.741,0.414,214.153,11.841,648.383
2015,Ago,5,8/5/2015,9.697,18.322,2.144,0.044,59.931,3.08,1.043,183.05,9.634,648.231
2015,Ago,6,8/6/2015,10.124,19.1,2.556,0.289,58.451,3.589,0.961,217.387,11.717,647.516
2015,Ago,7,8/7/2015,9.282,17.444,2.578,0.156,62.593,2.984,1.537,177.213,8.97,647.727
2015,Ago,8,8/8/2015,9.577,16.811,2.833,0.311,63.963,2.997,2.191,171.819,8.148,647.784
2015,Ago,9,8/9/2015,9.081,16.356,2.489,0.133,65.407,2.651,2.142,154.572,6.61,647.941
2015,Ago,10,8/10/2015,8.43,17.1,0.2,0,57.96,3.24,0.09,208.83,17.96,757.6
2015,Ago,11,8/11/2015,8.92,13.7,4.9,0.2,72.96,2.35,4.14,146.25,12.58,758.6
2015,Ago,12,8/12/2015,8.45,12.6,5.2,4.8,80.33,1.76,5.12,113.04,9.72,759.75
2015,Ago,13,8/13/2015,6.87,9.6,4.9,4.8,85.67,1.3,4.59,96.21,8.28,761.16
2015,Ago,14,8/14/2015,8.45,15.7,3.9,0,74.58,2.82,3.7,182.75,15.72,762.83
2015,Ago,15,8/15/2015,9.05,17.1,1.7,0,65.75,3.06,2.14,194.29,16.71,760.42
2015,Ago,16,8/16/2015,9.46,16.6,3.1,0,67.79,2.86,3.3,170,14.62,759.62
2015,Ago,17,8/17/2015,8.66,15.4,2.2,0,71.58,2.3,3.54,121.67,10.46,759.64
2015,Ago,18,8/18/2015,8.98,16,2.8,0,69.29,2.46,3.18,140.17,12.06,760.64
2015,Ago,19,8/19/2015,9.14,18.2,1.1,0,60.17,3.73,0.67,240,20.64,761.22
2015,Ago,20,8/20/2015,9.91,18.3,2.5,0,62.08,3.2,2.15,193.25,16.62,759.27
2015,Ago,21,8/21/2015,10.41,17.7,4.3,0,63.04,3.21,2.94,185.96,15.99,757.93
2015,Ago,22,8/22/2015,10.33,18.4,1.9,0,62.21,3.6,2.53,204.04,17.55,757.71
2015,Ago,23,8/23/2015,11.3,19.9,3.8,0,63.33,3.24,3.51,163.33,14.05,756.45
2015,Ago,24,8/24/2015,10.72,17.2,4.8,0,65.46,2.67,4,150.67,12.96,756.47
2015,Ago,25,8/25/2015,10.78,19.2,3.3,0,62.79,3.83,2.92,222.29,19.12,757.17
2015,Ago,26,8/26/2015,11.63,20.9,3.2,0,59.79,4.67,2.65,273.08,23.49,756.28
2015,Ago,27,8/27/2015,11.85,19.9,4.3,0,61.33,4.1,3.5,253.21,21.78,756.17
2015,Ago,28,8/28/2015,11.87,19.3,5.7,0,56.92,4.04,2.45,236.58,20.35,757.47
2015,Ago,29,8/29/2015,11.22,20.3,4,0,46.96,5.78,-3.75,277.62,23.88,758.83
2015,Ago,30,8/30/2015,10.59,20.7,1.4,0,47.17,4.81,-2.04,280.46,24.12,759.38
2015,Ago,31,8/31/2015,10.63,17.9,4.2,0,60.92,3.76,2.57,234.17,20.14,758.92
2015,Set,1,9/1/2015,10.69,16.5,4.9,0,59.71,3.37,2.95,187.5,16.13,759.51
2015,Set,2,9/2/2015,9.57,15.7,6.6,5,72.88,2.35,4.59,140.83,12.11,759.96
2015,Set,3,9/3/2015,9.68,17.6,4.4,0,72.08,2.81,4.23,178.83,15.38,759.89
2015,Set,4,9/4/2015,9.76,14.4,5.2,0.2,73.54,2.3,5.12,122.46,10.53,758.94
2015,Set,5,9/5/2015,9.95,15.6,6,0.4,73.17,1.99,5.17,115.58,9.94,759.03
2015,Set,6,9/6/2015,10.83,19.1,2.9,0,63.79,4.13,3.23,248.04,21.33,758.32
2015,Set,7,9/7/2015,11.93,19.6,5.3,0,58.21,4.29,2.82,229.75,19.76,755.77
2015,Set,8,9/8/2015,12.15,20.6,4.8,0,55.92,5.32,2.3,296.54,25.51,754.45
2015,Set,9,9/9/2015,12.43,20,4.8,0,54.83,5.55,2.1,290.17,24.96,753.78
2015,Set,10,9/10/2015,12.47,20.8,4.8,0,56.83,4.69,2.97,266.46,22.92,754.08
2015,Set,11,9/11/2015,11.51,18.8,4.8,0,67.54,3.85,5.31,228.96,19.69,755.59
2015,Set,12,9/12/2015,13.25,21.1,5.3,0,58.46,4.91,4.19,280.79,24.15,756.01
2015,Set,13,9/13/2015,11.5,18.9,5.8,1.6,65.54,3.25,4.94,190,16.34,755.48
2015,Set,14,9/14/2015,11.42,19,5.2,0.2,69.25,3.02,5.33,192.83,16.59,757.66
2015,Set,15,9/15/2015,12.4,20.9,5.3,0.6,63.04,4.09,4.7,237.17,20.4,756.9
2015,Set,16,9/16/2015,12.32,19.9,5.6,0,61.96,3.92,4.58,226,19.44,755.91
2015,Set,17,9/17/2015,12.25,20.1,5.1,0,60.71,3.63,4.12,204.5,17.59,755.42
2015,Set,18,9/18/2015,11.19,19.2,5.8,2,69,3.51,5.17,207.96,17.89,755.82
2015,Set,19,9/19/2015,10.8,17.8,3.9,0,70.33,2.78,4.94,179.92,15.47,758.02
2015,Set,20,9/20/2015,10.7,15.7,6.7,7.4,74.17,2.77,6,174.88,15.04,757.49
2015,Set,21,9/21/2015,11.36,20,5.6,0.4,70.62,3.3,5.63,212.96,18.32,756.61
2015,Set,22,9/22/2015,12.71,20.7,7.8,0,66.88,4.05,6.11,237.04,20.39,754.16
2015,Set,23,9/23/2015,12.15,18.9,7.2,0.8,69.62,3,6.41,158.33,13.62,753.65
2015,Set,24,9/24/2015,11.97,16.3,8.5,0,71.08,2.24,6.65,122.08,10.5,754.97
2015,Set,25,9/25/2015,10.9,15.5,8.2,0.4,74.88,2.08,6.52,111.46,9.59,756.35
2015,Set,26,9/26/2015,12.13,18.4,6.5,0,63.96,4.33,4.8,237.83,20.46,756.58
2015,Set,27,9/27/2015,11.78,20,4.6,0,62.42,4.98,3.78,301.62,25.94,755.42
2015,Set,28,9/28/2015,12.57,20.2,6.3,0,58.75,5.11,3.65,307.92,26.48,754.29
2015,Set,29,9/29/2015,11.84,19.8,6,0,62.25,4.2,4.04,245.5,21.12,752.88
2015,Set,30,9/30/2015,10.2,17.6,6.4,2,69,2.95,4.18,151.38,13.02,754.23
2015,Oct,1,10/1/2015,11.08,17.9,4.2,0,63.17,3.58,3.52,206.33,17.75,755.94
2015,Oct,2,10/2/2015,11.66,18.1,6.1,0,61.88,3.54,4.14,190.17,16.36,754.37
2015,Oct,3,10/3/2015,10.06,14.1,7.3,2.2,74.71,2.28,5.69,124.04,10.67,756.4
2015,Oct,4,10/4/2015,11.33,19.5,5.1,0,68.12,3.46,5.02,188.33,16.2,758.56
2015,Oct,5,10/5/2015,13.58,22.1,6.9,0,60.79,4.61,5.4,259.33,22.31,756.34
2015,Oct,6,10/6/2015,13.97,22.9,6.1,0,57.79,5.23,4.69,301.58,25.94,754.48
2015,Oct,7,10/7/2015,12.71,21.2,5.9,0.2,58.92,4.19,4.19,251.42,21.62,753.94
2015,Oct,8,10/8/2015,13.53,21.8,6.3,0,57.5,5.62,3.62,310.38,26.7,753.58
2015,Oct,9,10/9/2015,13.4,22.7,5.1,0,54.38,5.32,2.32,318.58,27.4,753.62
2015,Oct,10,10/10/2015,13.34,21.9,6.3,0,56.83,5.27,3.61,301,25.89,753.75
2015,Oct,11,10/11/2015,13.79,22.6,5.7,0,55.08,6.17,2.92,335.08,28.82,752.96
2015,Oct,12,10/12/2015,14.39,22.2,9.3,0,56,5.58,4.68,295.67,25.43,752.12
2015,Oct,13,10/13/2015,14.19,23.7,6.6,0,56.46,5.55,3.97,318.17,27.37,752.59
2015,Oct,14,10/14/2015,13.23,21.8,7.1,0,60.42,4.32,4.62,234.17,20.14,752.82
2015,Oct,15,10/15/2015,13.73,21.1,6.7,0,58.29,4.68,4.74,260.17,22.38,753.41
2015,Oct,16,10/16/2015,11.34,15.1,7.7,0,69.46,2.87,5.81,161.96,13.93,755.01
2015,Oct,17,10/17/2015,11.7,18,7.1,0,61.71,3.67,3.96,170.92,14.7,758.2
2015,Oct,18,10/18/2015,9.03,15,3.3,0,60.17,3.1,1.56,158.5,13.63,760.78
2015,Oct,19,10/19/2015,10.84,17,5.2,0,61.83,2.96,3.35,169.25,14.56,760.13
2015,Oct,20,10/20/2015,12.79,20.2,5.2,0,60.79,4.49,4.55,254.96,21.93,756.48
2015,Oct,21,10/21/2015,13.34,20.4,8.1,17.4,63.25,4.05,5.8,226.71,19.5,754.08
2015,Oct,22,10/22/2015,11.88,19.6,5.9,0.2,68.46,4.16,5.56,254.46,21.89,755.31
2015,Oct,23,10/23/2015,12.17,20.4,4.7,0,60.08,5.32,3.69,324.5,27.91,756.35
2015,Oct,24,10/24/2015,11.56,17.3,4.1,0,62.75,4.04,4.14,224.83,19.34,756.57
2015,Oct,25,10/25/2015,12.6,17.9,6.4,0,62.42,3.57,5.02,170.75,14.69,755.96
2015,Oct,26,10/26/2015,11.49,16.3,6.7,8.2,71.58,2.98,6.21,188.92,16.25,756.33
2015,Oct,27,10/27/2015,9.63,14.5,6.3,11.4,78.92,1.9,6.01,115.04,9.89,758.66
2015,Oct,28,10/28/2015,10.23,15.1,7.4,12.2,82.25,2.19,7.25,146.5,12.6,758.83
2015,Oct,29,10/29/2015,12.47,20.1,6.1,0.2,67.04,4.15,5.74,277.83,23.9,756.47
2015,Oct,30,10/30/2015,13.05,18.8,9.1,0,68.25,3.71,6.96,231.5,19.91,752.66
2015,Oct,31,10/31/2015,13.07,20.6,7.4,0,66.54,3.94,6.36,230.46,19.82,752.58
2015,Nov,1,11/1/2015,12.35,19.1,8.2,0,65.04,3.3,5.3,191,16.43,751.77
2015,Nov,2,11/2/2015,11.02,15.9,6.9,0.2,70.67,3.27,5.71,194.38,16.72,752.43
2015,Nov,3,11/3/2015,12.01,18.3,6.5,0,62.21,3.65,4.35,185.71,15.97,753.97
2015,Nov,4,11/4/2015,13.37,22.1,4.9,0,58.67,5.55,3.91,338.71,29.13,753.82
2015,Nov,5,11/5/2015,12.82,19,8.8,0,67.79,2.93,6.7,171.46,14.75,752.69
2015,Nov,6,11/6/2015,12.42,19.2,8.1,1.8,72.83,3.16,7.41,201.62,17.34,754.05
2015,Nov,7,11/7/2015,12.85,19.4,7.4,4.2,70.21,4.3,7.12,269.54,23.18,754.12
2015,Nov,8,11/8/2015,12.45,17.3,9.1,4.8,75.88,2.97,8.2,190.38,16.37,753.38
2015,Nov,9,11/9/2015,9.89,13.1,7.8,6.6,82.88,1.71,7.06,113.75,9.78,756.92
2015,Nov,10,11/10/2015,11.37,18.6,5.2,0,74.5,3.46,6.55,210.38,18.09,757.86
2015,Nov,11,11/11/2015,11.55,18.6,7.7,4.6,77.04,3.65,7.37,247.08,21.25,755.32
2015,Nov,12,11/12/2015,9.88,14.6,7.7,4.4,84.5,1.59,7.28,122.92,10.57,757
2015,Nov,13,11/13/2015,11.55,17.6,6.4,0.8,75.25,3.61,7,238.21,20.49,756.59
2015,Nov,14,11/14/2015,11.94,18.7,7.5,2.4,75.67,4.01,7.36,244.38,21.02,755.39
2015,Nov,15,11/15/2015,11.51,16.9,7.7,3.6,76.33,3.09,7.21,195.38,16.8,755.63
2015,Nov,16,11/16/2015,12.87,19.1,8.2,0.6,70.96,4.22,7.32,270.58,23.27,753.21
2015,Nov,17,11/17/2015,13.77,21.1,7.6,0,64.75,5.14,6.28,308,26.49,751.65
2015,Nov,18,11/18/2015,15.28,22.9,9.7,2,61.71,5.98,6.78,345.12,29.68,749.87
2015,Nov,19,11/19/2015,15.86,23.7,8.5,0,56.25,6.24,5.73,355.54,30.58,748.86
2015,Nov,20,11/20/2015,14.52,20.2,9.3,0,64.83,3.34,7.45,187.08,16.09,748.79
2015,Nov,21,11/21/2015,14.07,20.1,10.1,0.4,66.21,4.86,7.62,264.88,22.78,751.22
2015,Nov,22,11/22/2015,13.07,20.3,7.3,0,67.08,4.21,6.75,240.21,20.66,752.9
2015,Nov,23,11/23/2015,14.34,22.2,6.8,0,61.92,5.02,6.23,288.88,24.85,752.62
2015,Nov,24,11/24/2015,14.84,22.1,7.7,0,61.46,5.2,6.75,293.88,25.28,750.3
2015,Nov,25,11/25/2015,14,21.5,7.1,0,62.83,4.01,6.44,237.25,20.41,751.55
2015,Nov,26,11/26/2015,13.91,22.1,6.6,0,61.67,4.38,5.81,256.79,22.09,753.09
2015,Nov,27,11/27/2015,12.72,20.7,8.6,9.4,72.21,3.79,7.45,237.62,20.44,752.55
2015,Nov,28,11/28/2015,13.76,21.8,6.3,0,69,4.88,7.46,294.17,25.3,752.5
2015,Nov,29,11/29/2015,13.96,19.4,9.9,3.4,68.5,3.81,8,226.79,19.51,750.88
2015,Nov,30,11/30/2015,10.48,13.4,7.9,9.2,82.12,1.7,7.49,102.42,8.81,754.22
2015,Dic,1,12/1/2015,9.37,12.7,6.1,7.4,84.17,1.41,6.81,102.25,8.79,758.11
2015,Dic,2,12/2/2015,11.03,16.4,5.8,0,77.46,3.3,7.02,205.38,17.66,758.09
2015,Dic,3,12/3/2015,11.46,18.3,6.9,10.8,76.04,3.24,7.06,222.96,19.18,756.7
2015,Dic,4,12/4/2015,10.62,17.5,5.6,12.2,76.12,3.24,6.32,229.5,19.74,758.13
2015,Dic,5,12/5/2015,13.07,19.7,6.3,0,59.38,5.9,4.17,354.96,30.53,755.56
2015,Dic,6,12/6/2015,13.7,19.8,7.9,0,66.42,5.62,7.02,346.17,29.77,752.5
2015,Dic,7,12/7/2015,12.24,18.3,8.1,2.4,72.29,3.52,7.15,213.46,18.36,752.71
2015,Dic,8,12/8/2015,11.88,16.8,8.1,5.2,74.96,3.37,7.33,205.12,17.64,754.18
2015,Dic,9,12/9/2015,11.55,16.6,8.4,4.6,79.33,2.23,7.96,129.92,11.17,755.85
2015,Dic,10,12/10/2015,10.97,13.7,8.8,1,83.79,1.46,8.28,105.83,9.1,756.84
2015,Dic,11,12/11/2015,12.03,19.2,7.3,6,75.42,3.57,7.51,246.83,21.23,757.02
2015,Dic,12,12/12/2015,10.95,20.1,4.9,6.8,78.25,4.74,6.89,324.83,27.94,756.84
2015,Dic,13,12/13/2015,12.2,22.1,3.8,0.4,71.12,4.71,6.15,323.33,27.81,756.2
2015,Dic,14,12/14/2015,13.33,22.5,7.7,0,67.21,5.1,6.47,309.75,26.64,752.73
2015,Dic,15,12/15/2015,13.56,21,5.9,0,64.12,4.97,6.03,307.46,26.44,753.1
2015,Dic,16,12/16/2015,13.16,18.8,9,0,69.83,4.63,7.43,284.58,24.48,752.69
2015,Dic,17,12/17/2015,12.43,19,6.7,8,71.88,3.8,7.17,258.83,22.26,753.77
2015,Dic,18,12/18/2015,11.95,16.8,8.7,10.4,79.5,2.8,8.43,177.83,15.3,753.05
2015,Dic,19,12/19/2015,11.01,15.7,7.8,10.2,83.25,1.87,8.18,142.21,12.23,756.48
2015,Dic,20,12/20/2015,11.44,16.9,7.9,12.2,82.12,2.25,8.35,151.08,13,756.21
2015,Dic,21,12/21/2015,10.66,14.4,8.3,4.4,83.54,2.03,7.92,147.71,12.71,755.35
2015,Dic,22,12/22/2015,10.62,16.3,7.5,2.6,79.67,2.48,7.08,172.88,14.87,756.17
2015,Dic,23,12/23/2015,11.06,15.9,7.1,2,74.62,3.37,6.55,208.04,17.89,756.14
2015,Dic,24,12/24/2015,9.84,12.6,8.4,8.2,87.21,1.21,7.77,99.29,8.54,757.48
2015,Dic,25,12/25/2015,11.07,15.4,8.2,3.8,87,1.86,8.89,132.75,11.42,757.66
2015,Dic,26,12/26/2015,11.03,13.8,9.3,2.4,83.46,1.53,8.26,109.5,9.42,756.18
2015,Dic,27,12/27/2015,12.32,18.7,7.9,14.2,75.62,3.45,7.81,229.21,19.71,754.86
2015,Dic,28,12/28/2015,12.57,18.8,7.1,12,70.71,4.27,6.83,290.29,24.97,754.18
2015,Dic,29,12/29/2015,12.1,18.8,6.9,3,74,4.39,7.2,302.88,26.05,756.07
2015,Dic,30,12/30/2015,11.9,18.2,7.8,7.4,78.38,3.5,8.03,239.75,20.62,756.15
2015,Dic,31,12/31/2015,12.47,20.3,5.3,0,67.25,5.23,5.69,351.42,30.23,755.55
2016,Ene,1,1/1/2016,13.11,19.1,7.4,0,65.71,4.15,6.07,267,22.96,753.06
2016,Ene,2,1/2/2016,11.67,17.6,7.4,1,72.75,3.1,6.69,190.5,16.39,754.31
2016,Ene,3,1/3/2016,13.51,20.8,8,0,61.46,5.78,5.75,371.29,31.93,754.52
2016,Ene,4,1/4/2016,13.41,19.2,8.9,2.8,70.96,4.2,7.95,258,22.19,752.74
2016,Ene,5,1/5/2016,12.85,18.1,8.7,0.6,73.62,4.16,7.95,263.88,22.7,754.39
2016,Ene,6,1/6/2016,12.43,18.7,7.3,1.4,73.83,3.12,7.62,212.75,18.3,755.88
2016,Ene,7,1/7/2016,12.92,19.6,7.9,10,72.88,4.33,7.79,288.54,24.82,754.79
2016,Ene,8,1/8/2016,12.8,20.3,6.3,0,69.54,4.64,6.84,319.79,27.51,754.32
2016,Ene,9,1/9/2016,13.72,20.7,8.1,0.2,69.79,4.99,7.82,333.46,28.68,752.43
2016,Ene,10,1/10/2016,12.6,18.2,8.8,1.8,72.29,3.22,7.38,219.83,18.91,753.07
2016,Ene,11,1/11/2016,13.8,19.6,9.7,1.4,72.83,4.3,8.69,280.58,24.13,752.62
2016,Ene,12,1/12/2016,11.94,17,8.9,15.2,79.62,2.34,8.36,155.29,13.36,753.62
2016,Ene,13,1/13/2016,12.82,16.6,9.4,0,76.79,2.75,8.68,184.58,15.88,754.02
2016,Ene,14,1/14/2016,14.42,21.1,7.8,0,60.08,5.6,5.37,334.92,28.81,753.42
2016,Ene,15,1/15/2016,14.41,20.3,10.3,0,64.83,3.42,7.16,197.58,16.99,751.29
2016,Ene,16,1/16/2016,14.28,19.3,10.5,0,69.08,3.95,8.49,232.79,20.02,751.77
2016,Ene,17,1/17/2016,12.76,17.7,9.2,13.8,78.58,2.81,8.91,186.38,16.03,753.77
2016,Ene,18,1/18/2016,12.71,17.7,8.6,0.6,78.08,2.77,8.81,170.08,14.63,753.96
2016,Ene,19,1/19/2016,11.12,14.8,8.6,13.4,85.88,1.81,8.77,134.96,11.61,755.87
2016,Ene,20,1/20/2016,12.67,19.2,9.1,9,79.75,3.6,8.94,250.54,21.55,755.57
2016,Ene,21,1/21/2016,13.65,19.1,10.2,0,77.17,4.11,9.36,255.67,21.99,754
2016,Ene,22,1/22/2016,14.44,22,9.1,0,67.17,5.49,7.73,355.17,30.55,753.88
2016,Ene,23,1/23/2016,14.28,22.2,9.1,0,66.04,4.89,7.18,309.67,26.64,754.14
2016,Ene,24,1/24/2016,14.95,22.8,7.7,0,62.21,5.74,6.73,364.04,31.31,753.14
2016,Ene,25,1/25/2016,14.33,21.6,8.8,15,67.21,4.29,7.74,261.42,22.49,751.65
2016,Ene,26,1/26/2016,12.2,17.8,8.3,4.2,77.88,3.48,8.19,219.29,18.86,754.43
2016,Ene,27,1/27/2016,13.02,19,6.7,1.4,73.92,4.33,8.17,280.17,24.1,754.24
2016,Ene,28,1/28/2016,13.58,20.5,10,30.6,77.83,4.06,9.52,274.96,23.65,752.61
2016,Ene,29,1/29/2016,12.92,19.1,8.1,8.4,77.58,3.62,8.9,240.96,20.72,753.3
2016,Ene,30,1/30/2016,14.14,20.8,9.3,0,73.25,4.92,9.02,326.21,28.06,751.9
2016,Ene,31,1/31/2016,12.92,18.1,7.6,5.6,75.96,3.46,8.61,215.83,18.56,752.54
2016,Feb,1,2/1/2016,10.82,15.7,8.1,8,85.67,1.8,8.45,127.5,10.97,755.18
2016,Feb,2,2/2/2016,11.08,15.2,9.6,20.6,89.58,1.79,9.38,129.17,11.11,755.01
2016,Feb,3,2/3/2016,10.54,13.6,8.6,12.6,88.88,1.55,8.76,122.21,10.51,755.52
2016,Feb,4,2/4/2016,11.88,18.9,6.3,13,74.62,4.28,6.93,284.75,24.49,755.62
2016,Feb,5,2/5/2016,11.63,19.1,7.2,24.6,80.21,3.34,8.08,243.96,20.98,754.89
2016,Feb,6,2/6/2016,12.23,18.1,7.6,5.2,78.88,3.79,8.43,247.21,21.26,756.16
2016,Feb,7,2/7/2016,11.53,14.8,8.9,10.6,86.92,1.46,9.37,111.08,9.55,755.29
2016,Feb,8,2/8/2016,12.27,16.4,8.8,2.8,82.79,2.11,9.28,147.12,12.65,756.09
2016,Feb,9,2/9/2016,12.59,16.4,9.3,1,80.54,2.87,9.22,192.79,16.58,756.1
2016,Feb,10,2/10/2016,12.14,16.2,8.6,7.8,81.83,2.45,9.01,165.08,14.2,756.53
2016,Feb,11,2/11/2016,12.55,16.3,9.7,1.2,82.25,2.41,9.46,161.29,13.87,755.26
2016,Feb,12,2/12/2016,11.78,15.3,9.1,7,84.5,2.14,9.19,152.83,13.14,755.07
2016,Feb,13,2/13/2016,13.41,19.3,9.2,0,75.5,4.26,8.84,294.75,25.35,754.09
2016,Feb,14,2/14/2016,13.26,21.2,8.7,0,75.17,4.12,8.47,270.29,23.25,752.85
2016,Feb,15,2/15/2016,13.15,19.7,8.2,0,75.96,3.61,8.69,244.12,21,752.69
2016,Feb,16,2/16/2016,13.4,19.7,9,22.2,76.12,4.66,9.04,303.62,26.12,752.54
2016,Feb,17,2/17/2016,11.12,15.6,7.9,5.8,85.33,1.52,8.69,114.75,9.87,754.96
2016,Feb,18,2/18/2016,12.88,17.7,10,0.8,82.79,2.46,9.93,167.08,14.37,755.03
2016,Feb,19,2/19/2016,12.85,18.4,8.4,23.6,81.12,2.74,9.5,185.67,15.97,754.66
2016,Feb,20,2/20/2016,11.95,15.4,10.3,6.2,87.62,1.83,9.92,134.96,11.61,753.15
2016,Feb,21,2/21/2016,12,15,9.8,1,85.83,1.67,9.63,127.21,10.94,753.54
2016,Feb,22,2/22/2016,12.48,16.8,9.8,3,82.5,2.35,9.47,166.46,14.32,752.64
2016,Feb,23,2/23/2016,12.03,16.3,9.3,5.8,86.5,2.25,9.74,156.33,13.45,754.45
2016,Feb,24,2/24/2016,13.28,17.4,9.9,9.4,80.88,2.71,9.88,178.38,15.34,754.6
2016,Feb,25,2/25/2016,12.07,17.8,8.6,23.6,83.62,2.2,9.2,151.62,13.04,754.69
2016,Feb,26,2/26/2016,12.83,18.2,9.2,7.4,81.24,3.57,9.47,266.61,22.93,753.2
2016,Feb,27,2/27/2016,13.44,18.4,9.6,11.6,81.17,2.44,10.12,157.67,13.56,752.44
2016,Feb,28,2/28/2016,13.85,20.5,8.3,1.4,74,4.29,8.95,274.29,23.59,753.77
2016,Feb,29,2/29/2016,14.1,20.4,9.4,3.4,75.33,3.84,9.47,256.71,22.08,753.31
2016,Mar,1,3/1/2016,13.61,19.2,10.5,1,78.79,2.98,9.86,204.46,17.59,754.02
2016,Mar,2,3/2/2016,12.85,17.6,8.6,1,79.42,2.94,9.2,198.33,17.06,755.07
2016,Mar,3,3/3/2016,13.98,21.4,7.1,0.2,72,4.73,8.38,315.71,27.16,754.26
2016,Mar,4,3/4/2016,13.98,21.9,9.4,9.6,73.42,5.01,8.72,323,27.78,752.99
2016,Mar,5,3/5/2016,12.96,19.2,7.7,2,76.71,3.71,8.75,246.79,21.23,754.4
2016,Mar,6,3/6/2016,13.34,19.3,8.9,0,74.83,3.46,8.53,219.62,18.89,754.21
2016,Mar,7,3/7/2016,12.87,18.6,9.7,0,77.96,3.21,8.93,200.67,17.26,753.72
2016,Mar,8,3/8/2016,12.34,16.6,9.6,3,81,1.99,9.06,135.04,11.62,754.81
2016,Mar,9,3/9/2016,13.34,18.8,8.7,14,76.88,3.36,9.05,238.83,20.54,754.5
2016,Mar,10,3/10/2016,10.93,16,8.7,35.6,87.12,1.9,8.8,145.33,12.5,755.67
2016,Mar,11,3/11/2016,12.55,19.2,7.9,0.2,79.25,4.22,8.75,289.62,24.91,756.4
2016,Mar,12,3/12/2016,12.6,18.8,8.9,11.2,81.33,3.5,9.31,225.71,19.41,754.33
2016,Mar,13,3/13/2016,11.51,17.4,7.7,0.4,82.5,2.73,8.45,186.62,16.05,756.26
2016,Mar,14,3/14/2016,13.33,19.6,9,0,71.12,3.92,7.97,265.33,22.82,755.95
2016,Mar,15,3/15/2016,12.58,20.1,6.8,0,71.29,4.55,6.83,320.21,27.54,756.38
2016,Mar,16,3/16/2016,12.82,22.1,7.3,0,66.42,4.72,5.69,315.79,27.16,756.68
2016,Mar,17,3/17/2016,13.72,20.8,8.3,0,67.92,4.81,7.23,316.38,27.21,755.46
2016,Mar,18,3/18/2016,12.65,18.6,9.5,0.8,76.54,3.04,8.45,193.42,16.64,754.08
2016,Mar,19,3/19/2016,12.74,18.3,8.6,0,77.08,2.82,8.57,193.42,16.64,755.6
2016,Mar,20,3/20/2016,13.17,19.8,8.2,1.6,74.92,4.16,8.4,275.5,23.7,755.6
2016,Mar,21,3/21/2016,13.23,18.9,9.5,0,73.62,3.5,8.32,219.58,18.89,755.78
2016,Mar,22,3/22/2016,13.41,21.1,7.6,2.2,77.38,4.11,9.11,285.54,24.56,755.3
2016,Mar,23,3/23/2016,14.1,20.7,8.6,2.4,73.88,4.3,9.23,291.04,25.03,754.35
2016,Mar,24,3/24/2016,14.32,22.4,8.3,0.2,72.38,4.38,8.62,282.42,24.29,752.72
2016,Mar,25,3/25/2016,14.11,21.3,9.3,0,75.75,3.45,9.57,220.58,18.97,752.02
2016,Mar,26,3/26/2016,13.65,18.8,10.4,0,79.17,2.5,9.95,166.29,14.3,753.56
2016,Mar,27,3/27/2016,12.73,19.2,8.9,0.6,76.75,3.05,8.54,188.67,16.23,755.81
2016,Mar,28,3/28/2016,13.14,21,5.7,0,67.96,4.66,6.8,300.79,25.87,756.16
2016,Mar,29,3/29/2016,13.03,20.3,6.6,2.2,69.04,4.65,7.09,297.92,25.62,755.19
2016,Mar,30,3/30/2016,12.34,20.7,6.9,0.2,75.12,4.08,7.62,287.12,24.7,756.59
2016,Mar,31,3/31/2016,12.44,19.3,7.4,0,72.42,3.58,7.11,237.33,20.41,757.25
2016,Abr,1,4/1/2016,12.32,19.7,6.5,0,72.96,3.52,7.19,231.29,19.89,756.97
2016,Abr,2,4/2/2016,13.5,19.6,8.4,0,72.54,4.53,8.29,292.42,25.15,755.01
2016,Abr,3,4/3/2016,12.93,20.5,7.9,0.4,69.96,3.63,7.22,241.54,20.78,754.62
2016,Abr,4,4/4/2016,11.33,18.3,5.9,0,76.12,3.06,6.89,207.79,17.87,756.94
2016,Abr,5,4/5/2016,12.28,19.9,7.3,0,74.79,3.47,7.57,231.08,19.88,757.18
2016,Abr,6,4/6/2016,12.06,16.9,9.2,1.4,80.29,2.14,8.66,132.21,11.37,755.71
2016,Abr,7,4/7/2016,11.73,16.4,9.2,0.4,74.83,2.38,7.31,151.25,13.01,756.76
2016,Abr,8,4/8/2016,11.34,16.5,7.4,0,77.17,2.27,7.28,143.88,12.38,757.04
2016,Abr,9,4/9/2016,10.8,16.2,7.4,0,78.5,2.04,7.04,133.38,11.47,757.87
2016,Abr,10,4/10/2016,11.62,18.6,5.8,0,75.5,2.51,7.09,146.88,12.63,756.95
2016,Abr,11,4/11/2016,11.3,16.6,8,0.2,80.21,2,7.85,131.54,11.31,755.73
2016,Abr,12,4/12/2016,12.24,19,8.3,3.8,74.46,3.97,7.39,262.79,22.6,756.34
2016,Abr,13,4/13/2016,12.86,20.1,7.4,0,71.17,4.53,7.13,296.58,25.51,754.94
